login_variance,claim_interval_std,session_duration_mean,income_deviation,claim_velocity_7d,is_fraud
55.8381,53.2964,380.46,0.1153,0.0,0
716.0173,2.1523,169.5555,0.3236,3.0,1
30.8354,135.7597,251.43,0.1191,0.0,0
13.7681,63.8435,641.82,0.1824,1.0,0
26.844,55.7136,194.3331,0.5981,2.0,1
88.7093,62.9882,368.11,0.1676,0.0,0
54.1818,95.3132,440.68,0.1426,1.0,0
17.9619,175.0236,488.96,0.1482,0.0,0
31.7168,175.4969,495.18,0.1017,0.0,0
60.455,117.5905,372.74,0.1234,0.0,0
44.9791,59.9848,290.34,0.0817,0.0,0
18.5024,83.3382,592.99,0.1525,1.0,0
49.1282,58.7417,255.6,0.1184,0.0,0
74.3003,201.0324,256.99,0.0169,1.0,0
21.4598,0.8784,255.3722,0.2667,3.0,1
27.6828,189.541,265.22,0.1741,1.0,0
14.1852,69.7029,178.17,0.0301,1.0,0
60.7598,1.101,298.5611,0.1545,3.0,1
21.3788,149.8004,107.43,0.0783,0.0,0
35.0346,153.759,136.94,0.1279,1.0,0
39.8415,154.2849,538.66,0.1171,0.0,0
24.9578,81.3615,412.66,0.0417,1.0,0
35.7618,39.7494,222.63,0.1538,0.0,0
9.5103,194.0183,608.07,0.1543,0.0,0
56.4947,156.6794,210.34,0.1264,0.0,0
38.2764,134.1132,448.62,0.1456,0.0,0
52.3194,216.3853,169.82,0.0705,1.0,0
37.8368,94.3353,432.91,0.1397,0.0,0
52.3846,75.3896,357.86,0.0553,0.0,0
9.2054,170.2477,274.1,0.0382,0.0,0
46.4174,182.343,404.69,0.0727,0.0,0
41.4599,30.4719,339.74,0.0141,1.0,0
89.9208,1.0938,339.3943,0.1281,5.0,1
25.9345,47.3634,521.53,0.029,0.0,0
51.5779,166.2106,489.4,0.1311,0.0,0
39.7902,85.6727,279.86,0.1037,0.0,0
56.646,119.3588,635.65,0.1028,1.0,0
68.2023,70.8181,387.8,0.0622,1.0,0
60.2517,58.781,459.99,0.0444,0.0,0
59.2569,181.1039,353.1,0.155,0.0,0
36.0307,46.0305,184.08,0.1219,1.0,0
18.151,201.3473,517.5,0.1825,0.0,0
39.1015,21.526,538.92,0.1677,0.0,0
51.0947,72.9734,246.88,0.1358,0.0,0
35.7905,179.6633,454.07,0.1354,0.0,0
9.4209,50.5591,511.29,0.1611,1.0,0
15.1017,47.122,217.47,0.2326,2.0,0
67.7591,54.0529,287.3,0.0273,0.0,0
74.4888,45.0982,228.63,0.1088,0.0,0
54.4904,124.5083,542.46,0.1017,0.0,0
49.2267,75.4876,524.74,0.0399,0.0,0
15.0904,179.7872,556.17,0.0236,0.0,0
67.285,90.3293,371.33,0.0897,0.0,0
617.9135,0.1468,185.2521,0.643,4.0,1
72.4374,1.6216,351.9013,0.3937,5.0,1
42.9074,26.8983,263.0,0.1619,0.0,0
62.7123,27.7339,142.08,0.069,0.0,0
20.2433,195.6225,478.2,0.0546,0.0,0
66.5777,136.3135,521.97,0.1748,1.0,0
54.9848,134.6052,299.72,0.1529,0.0,0
25.3481,57.3003,499.58,0.123,0.0,0
30.6568,97.6156,152.6,0.1068,0.0,0
67.8866,91.8669,518.82,0.1272,0.0,0
59.4771,128.6876,260.75,0.0265,0.0,0
291.0684,1.4082,102.015,0.5003,2.0,1
32.4928,33.9819,165.37,0.1483,0.0,0
23.293,178.211,507.34,0.0349,0.0,0
36.6068,82.4206,161.69,0.0417,0.0,0
44.8028,68.9177,481.64,0.0762,0.0,0
61.7624,146.4107,303.66,0.0742,1.0,0
46.4743,164.9949,200.85,0.0905,0.0,0
30.6674,190.8149,520.03,0.2521,1.0,0
45.0758,88.3864,521.27,0.1656,0.0,0
66.6781,225.2019,149.87,0.1172,0.0,0
42.7422,31.2993,504.75,0.1235,0.0,0
25.8101,142.8582,296.81,0.0978,1.0,0
11.714,118.7207,425.18,0.0499,0.0,0
65.9266,162.7342,347.21,0.0345,1.0,0
24.794,123.9166,373.55,0.1748,0.0,0
20.9103,206.4904,161.01,0.1991,2.0,0
40.2178,40.9951,402.38,0.2005,0.0,0
26.5805,163.6948,614.28,0.1163,0.0,0
27.584,46.2672,216.05,0.0277,0.0,0
47.0797,200.8815,240.63,0.0341,1.0,0
60.3703,161.0614,161.16,0.1125,0.0,0
218.3093,0.6895,49.8717,0.3864,3.0,1
92.45,0.4866,245.4239,0.1653,5.0,1
31.5805,179.4128,559.29,0.1241,0.0,0
34.4757,134.0445,371.43,0.0096,0.0,0
10.6954,182.5484,505.64,0.0167,0.0,0
33.9049,108.5409,303.64,0.0664,1.0,0
28.9742,153.3564,170.99,0.0545,0.0,0
31.693,64.2682,165.61,0.1093,0.0,0
81.447,63.9321,567.24,0.0453,0.0,0
239.3261,2.6562,133.4456,0.4422,4.0,1
69.0678,69.8263,359.37,0.1152,0.0,0
48.9361,37.5113,272.3,0.1843,0.0,0
27.1738,147.8553,305.36,0.0302,0.0,0
64.237,95.6297,412.07,0.0258,0.0,0
35.7638,66.1485,268.59,0.0419,0.0,0
82.6203,39.5924,325.61,0.0292,0.0,0
16.981,76.2865,396.79,0.1032,0.0,0
50.4936,154.9096,563.85,0.1475,0.0,0
43.4891,29.8947,510.67,0.1804,0.0,0
49.2199,125.2749,320.72,0.1307,1.0,0
40.5035,135.2134,203.74,0.111,0.0,0
43.4423,85.4436,372.4,0.1897,1.0,0
60.8463,50.7582,214.78,0.0739,1.0,0
59.1749,79.5798,147.75,0.0398,1.0,0
43.149,25.6132,137.36,0.0878,1.0,0
8.589,156.079,226.96,0.041,0.0,0
44.1599,76.3038,507.92,0.1603,0.0,0
29.3604,37.1416,185.85,0.2027,0.0,0
28.9077,143.8785,269.29,0.1402,1.0,0
15.7066,82.0338,487.29,0.1399,0.0,0
60.1716,90.4026,445.38,0.0529,0.0,0
44.419,152.0025,388.01,0.0678,0.0,0
48.6236,160.3876,567.49,0.033,0.0,0
45.1266,165.6329,327.6,0.0322,1.0,0
45.815,93.5588,228.68,0.0244,0.0,0
69.006,182.071,181.34,0.1137,0.0,0
240.3459,2.3572,179.3026,0.3885,4.0,1
62.5932,1.2737,204.1278,0.178,5.0,1
51.2192,132.2786,442.38,0.1326,0.0,0
17.882,122.3037,187.49,0.1062,0.0,0
49.0542,99.3252,314.46,0.0174,1.0,0
11.4517,118.7148,402.53,0.2051,0.0,0
50.2112,93.5478,371.23,0.0911,0.0,0
94.3765,1.4684,306.7988,0.173,4.0,1
44.4042,37.6215,192.0,0.1922,1.0,0
60.2473,21.7508,199.83,0.0811,1.0,0
19.0052,27.2769,115.62,0.1185,0.0,0
40.3652,52.4151,536.84,0.081,1.0,0
63.134,129.4677,163.1,0.0433,0.0,0
68.9643,26.5549,290.47,0.1415,0.0,0
15.4986,53.9529,541.63,0.1501,0.0,0
40.1739,143.2421,295.06,0.0632,0.0,0
31.3529,124.9173,273.49,0.1588,0.0,0
9.4383,119.7228,529.56,0.0823,0.0,0
13.873,58.3076,410.26,0.0645,0.0,0
58.8152,190.8897,154.05,0.2045,0.0,0
13.367,71.5592,449.05,0.1376,0.0,0
27.974,1.3059,221.423,0.4372,3.0,1
11.3296,167.4757,561.95,0.076,0.0,0
9.9405,152.9778,318.51,0.156,1.0,0
34.3515,52.4996,210.28,0.2149,0.0,0
18.1811,168.6177,170.2,0.1425,0.0,0
35.4366,97.271,442.33,0.038,0.0,0
63.1143,188.0745,304.41,0.0414,0.0,0
18.4121,59.7519,91.3055,0.6028,2.0,1
38.805,153.5315,294.53,0.0674,0.0,0
78.9437,108.1206,398.83,0.0979,1.0,0
34.2183,120.0613,230.25,0.0819,1.0,0
52.5857,97.5022,209.02,0.033,1.0,0
51.4171,106.1789,221.44,0.2097,0.0,0
31.3283,157.0716,366.32,0.0609,0.0,0
18.3176,66.5933,130.9639,0.6324,2.0,1
40.6096,180.5075,524.11,0.0316,0.0,0
54.9825,172.953,152.32,0.1142,0.0,0
0.5186,0.5003,4.2471,0.1705,6.0,1
72.4391,121.3328,281.45,0.0714,0.0,0
18.5156,175.5416,230.69,0.1825,0.0,0
53.9018,149.4417,583.32,0.0461,1.0,0
22.9423,153.7399,532.01,0.0937,0.0,0
71.2251,140.1367,612.92,0.0827,1.0,0
55.4255,97.9785,455.06,0.2365,0.0,0
23.7211,41.5993,261.72,0.0901,0.0,0
32.3376,37.4712,526.34,0.0176,2.0,0
30.7248,109.7336,312.86,0.1605,0.0,0
24.0021,163.7211,494.88,0.0134,0.0,0
67.9462,82.415,475.98,0.0922,1.0,0
32.6443,78.1268,364.78,0.0767,0.0,0
66.6097,218.2345,253.42,0.0978,0.0,0
48.8956,101.8431,294.85,0.1624,2.0,0
34.1232,162.159,500.74,0.1321,0.0,0
11.2193,207.4865,398.4,0.1237,1.0,0
19.1304,72.9129,199.97,0.0133,0.0,0
48.1508,98.7323,626.31,0.1253,0.0,0
74.8314,1.9152,266.6717,0.1071,5.0,1
67.8337,130.6537,393.75,0.0457,0.0,0
51.9498,139.0752,582.39,0.0924,0.0,0
32.0315,170.1204,626.33,0.0325,1.0,0
65.8594,56.6523,212.67,0.1425,1.0,0
42.5262,147.6274,428.65,0.1576,0.0,0
928.2881,1.1098,100.4821,0.3337,3.0,1
12.6811,68.536,317.99,0.1554,0.0,0
210.4298,0.1201,177.2968,0.6605,4.0,1
330.1651,2.1644,163.4246,0.7508,3.0,1
35.3238,162.0023,431.48,0.0333,1.0,0
12.5005,39.5231,368.68,0.1206,1.0,0
52.3627,45.7387,379.21,0.2167,0.0,0
47.9162,178.6254,701.7,0.1477,0.0,0
8.3746,107.711,178.47,0.0533,0.0,0
9.8118,143.7329,470.46,0.16,0.0,0
59.6692,26.7521,429.52,0.0472,1.0,0
0.7515,0.1811,4.1131,0.5297,5.0,1
43.8142,23.9889,385.79,0.0483,0.0,0
38.1406,128.4588,205.39,0.0585,1.0,0
30.552,0.9348,326.0835,0.5074,3.0,1
0.2947,0.2041,8.047,0.0853,3.0,1
21.0514,188.732,285.6,0.1709,0.0,0
13.5224,96.8657,275.47,0.2129,0.0,0
41.1275,151.3622,489.58,0.0938,0.0,0
50.1436,99.1272,448.91,0.1139,1.0,0
32.9164,31.1065,452.35,0.1645,0.0,0
70.4372,114.4638,407.56,0.1566,0.0,0
28.8665,83.2972,503.88,0.0567,0.0,0
22.8192,110.9967,329.97,0.088,0.0,0
33.6256,28.2138,460.61,0.1397,0.0,0
59.2212,136.2304,338.7,0.1112,2.0,0
0.4951,0.4658,3.2581,0.5277,3.0,1
35.7621,204.4838,169.15,0.0685,0.0,0
11.2918,130.0775,498.64,0.0563,0.0,0
36.6274,192.1292,129.98,0.1878,1.0,0
67.6639,173.9237,128.28,0.1963,0.0,0
21.981,183.0084,593.88,0.2104,0.0,0
31.5149,12.9457,296.3077,0.7427,2.0,1
42.0879,113.451,614.66,0.148,0.0,0
49.3415,113.9318,229.72,0.1012,0.0,0
22.6069,205.6563,542.19,0.1217,2.0,0
8.13,124.3987,465.6,0.0062,0.0,0
27.6705,66.4239,615.39,0.1712,2.0,0
47.1907,66.1489,88.8556,0.8808,2.0,1
30.1948,118.5381,312.24,0.1755,0.0,0
55.9503,179.0943,282.39,0.181,0.0,0
55.4321,117.2799,189.42,0.0779,0.0,0
31.9297,34.0506,485.25,0.0558,0.0,0
45.9082,149.8959,382.09,0.043,0.0,0
56.7935,173.3805,247.18,0.1165,0.0,0
20.2087,191.6996,141.59,0.1001,0.0,0
942.8291,2.9226,157.8479,0.652,4.0,1
22.6508,80.1747,132.5879,0.5377,3.0,1
31.2435,55.5392,191.62,0.0615,0.0,0
59.1218,63.9911,237.22,0.1314,0.0,0
67.3229,180.5599,215.6,0.1249,0.0,0
15.639,132.3345,250.26,0.1006,1.0,0
0.2228,0.2177,5.598,0.5292,6.0,1
22.3924,197.3947,387.25,0.1245,0.0,0
60.2546,23.2539,355.97,0.2016,0.0,0
7.7665,84.3445,384.98,0.161,0.0,0
33.3736,29.6985,246.07,0.1149,0.0,0
51.7723,85.6614,588.56,0.0773,1.0,0
34.9695,45.6714,281.92,0.0731,1.0,0
368.5039,2.0033,89.5962,0.3155,2.0,1
47.4608,190.8509,138.95,0.1625,1.0,0
28.9209,1.8197,275.5765,0.5519,3.0,1
18.8919,99.3144,576.87,0.0222,0.0,0
54.1532,26.6291,468.14,0.0574,0.0,0
15.5985,58.4007,444.16,0.1095,0.0,0
67.388,112.0055,451.68,0.1739,0.0,0
49.5752,59.5106,136.21,0.1554,0.0,0
19.8112,58.3216,292.4,0.0777,0.0,0
15.0732,120.8751,333.58,0.1435,0.0,0
39.6734,103.1818,567.18,0.0929,0.0,0
56.2847,164.2706,176.79,0.1035,0.0,0
23.7009,35.0426,337.0,0.0047,1.0,0
0.3567,0.3508,10.6302,0.4925,3.0,1
55.9113,36.2215,524.2,0.0845,1.0,0
32.053,109.222,459.94,0.062,0.0,0
30.7086,129.5764,159.0,0.108,0.0,0
22.9247,136.3299,450.52,0.0246,0.0,0
11.6228,229.148,307.14,0.1399,1.0,0
1.4232,0.0703,5.5362,0.43,5.0,1
35.5778,92.4069,350.64,0.0055,1.0,0
16.3956,141.3054,168.08,0.0484,1.0,0
16.9418,106.6999,136.1,0.1465,0.0,0
60.295,28.7683,152.88,0.1139,0.0,0
16.064,60.9696,611.69,0.0343,1.0,0
15.6967,188.0612,126.53,0.1328,0.0,0
90.2558,1.2717,292.8853,0.4945,4.0,1
55.2473,124.0063,606.92,0.0621,0.0,0
40.9703,142.163,343.23,0.0628,1.0,0
0.7349,0.5801,3.8112,0.4082,5.0,1
58.6311,1.6876,199.6069,0.3261,3.0,1
61.1198,163.6553,371.14,0.1454,0.0,0
15.1233,186.4181,388.55,0.1194,0.0,0
15.3582,57.8263,314.56,0.0962,0.0,0
236.7413,0.1086,123.2545,0.3533,4.0,1
12.9091,83.2461,388.31,0.0,0.0,0
35.7723,147.6414,595.88,0.1261,0.0,0
31.7748,81.5898,140.45,0.0273,0.0,0
51.0945,135.1644,199.19,0.0135,0.0,0
41.4914,82.9031,188.6077,0.7196,1.0,1
30.9522,81.9465,164.42,0.098,1.0,0
34.8082,146.5614,450.18,0.1257,0.0,0
31.4416,150.4847,147.64,0.1881,2.0,0
31.6341,197.8852,477.29,0.1931,1.0,0
66.7808,144.2957,441.02,0.125,0.0,0
70.1595,133.4218,247.09,0.0437,0.0,0
73.0793,36.5812,535.48,0.0942,0.0,0
19.2033,88.0623,276.93,0.0626,1.0,0
57.8214,34.344,419.66,0.1765,0.0,0
42.7837,26.4961,554.35,0.1222,0.0,0
77.4794,16.3821,470.3,0.0348,0.0,0
24.7309,24.1489,128.85,0.1055,0.0,0
9.4863,93.1666,90.0428,0.4863,2.0,1
29.1758,77.1684,256.64,0.0236,0.0,0
14.4507,20.1277,358.42,0.0122,0.0,0
55.3762,144.1822,671.28,0.1256,0.0,0
69.905,109.3808,298.73,0.0506,0.0,0
31.3296,187.381,116.89,0.1654,1.0,0
22.6852,191.3974,235.69,0.0927,1.0,0
13.9468,70.0755,160.2566,0.5785,1.0,1
38.851,29.4564,260.9288,0.7115,2.0,1
79.6489,125.1937,145.07,0.1696,0.0,0
52.507,71.7723,551.47,0.0221,0.0,0
621.8935,0.0486,71.9496,0.3544,2.0,1
58.5003,174.0947,192.83,0.0995,0.0,0
8.4267,178.5564,265.11,0.1388,0.0,0
20.6115,45.3746,382.63,0.076,0.0,0
31.1683,34.4712,508.44,0.0978,0.0,0
44.47,104.3914,616.17,0.0681,0.0,0
55.3789,165.4379,463.2,0.167,0.0,0
56.07,183.1158,253.21,0.0747,0.0,0
34.6013,92.144,451.97,0.0616,0.0,0
49.1067,31.4389,752.54,0.0235,0.0,0
28.8015,146.6889,237.19,0.0635,0.0,0
27.8982,40.7967,197.6225,0.5912,3.0,1
78.3016,144.4755,199.16,0.0527,0.0,0
74.3547,32.1626,197.9,0.0552,0.0,0
13.7019,88.8808,366.01,0.0346,0.0,0
29.3867,73.8316,434.13,0.1676,0.0,0
52.3125,110.6887,251.97,0.0964,0.0,0
1.1341,0.2742,6.1981,0.1264,5.0,1
22.6388,150.3273,231.73,0.0092,0.0,0
30.587,46.015,156.47,0.1155,0.0,0
25.7553,60.1407,258.52,0.0176,1.0,0
44.5768,196.0644,525.91,0.0979,0.0,0
420.6853,1.4902,150.763,0.5054,2.0,1
35.3917,71.9982,351.49,0.1797,0.0,0
68.8332,150.9269,252.41,0.1141,0.0,0
84.2208,1.5577,120.3313,0.1943,3.0,1
58.2313,96.1095,387.51,0.1317,1.0,0
20.6721,40.4534,58.669,0.792,1.0,1
61.3707,1.752,229.3399,0.4778,3.0,1
59.5915,95.4978,129.84,0.0834,0.0,0
38.103,93.2925,275.31,0.0158,0.0,0
59.4976,118.6085,219.85,0.1518,0.0,0
42.5553,93.8355,340.11,0.0418,0.0,0
26.4557,76.0137,212.23,0.1364,0.0,0
56.4046,146.0257,559.24,0.1401,0.0,0
983.198,2.2511,170.0144,0.5362,2.0,1
9.8832,86.2723,296.27,0.0556,0.0,0
10.9802,153.4842,186.69,0.1548,0.0,0
16.7375,142.1225,533.24,0.0251,0.0,0
62.8121,107.9187,97.72,0.1662,1.0,0
74.8989,89.0026,250.98,0.1272,1.0,0
51.3381,101.4706,165.49,0.0125,1.0,0
35.213,123.1975,454.44,0.0548,0.0,0
51.9845,132.6582,436.14,0.0191,1.0,0
39.2445,84.9667,300.12,0.1095,0.0,0
26.7557,110.418,318.9907,0.7744,2.0,1
42.0046,58.1635,623.66,0.1299,1.0,0
10.8696,178.7892,544.31,0.0607,1.0,0
63.5896,164.614,427.71,0.0223,1.0,0
31.3383,73.1741,289.59,0.0835,0.0,0
62.58,31.7548,259.72,0.0238,0.0,0
58.7818,28.6622,228.87,0.1703,1.0,0
84.4645,0.7707,227.7128,0.1415,3.0,1
27.6964,169.8221,292.42,0.0211,0.0,0
49.5684,76.5648,369.95,0.1022,0.0,0
15.5226,45.2899,331.19,0.1,0.0,0
15.8777,201.6897,190.81,0.1129,1.0,0
30.216,56.8725,428.84,0.1018,1.0,0
11.0126,162.0247,135.11,0.0984,0.0,0
31.1227,80.3544,390.74,0.1022,1.0,0
1.4715,0.095,10.5691,0.2456,4.0,1
51.7118,122.0862,419.95,0.1796,0.0,0
36.6076,96.7935,415.51,0.0482,1.0,0
62.7978,22.3732,142.35,0.1435,0.0,0
47.8464,163.6851,206.5,0.0624,1.0,0
40.758,157.678,543.77,0.161,0.0,0
61.7464,157.875,368.18,0.1255,0.0,0
37.915,45.4827,262.78,0.1083,0.0,0
779.2833,2.7698,231.3033,0.65,2.0,1
47.8972,25.1293,508.64,0.0237,0.0,0
929.3123,1.4528,192.1235,0.5493,2.0,1
52.4975,212.8491,347.54,0.109,0.0,0
42.3968,168.7062,290.06,0.1244,0.0,0
269.6533,2.9879,34.845,0.5487,3.0,1
415.4095,0.927,61.5377,0.2503,4.0,1
39.0692,162.4301,172.44,0.0501,0.0,0
63.0518,184.7779,570.82,0.1542,0.0,0
44.1841,63.8804,116.39,0.0283,0.0,0
34.1141,120.0126,294.4,0.1029,1.0,0
48.8213,94.314,521.0,0.1802,0.0,0
16.2513,195.9748,186.81,0.0882,1.0,0
13.166,108.8932,288.31,0.1904,0.0,0
30.9289,77.7468,471.09,0.1271,0.0,0
27.525,75.352,484.31,0.1715,0.0,0
464.1872,0.2311,34.9012,0.1631,2.0,1
30.7759,22.8421,428.23,0.0515,0.0,0
11.0774,67.1519,223.54,0.0233,0.0,0
25.3736,24.6541,360.14,0.1213,0.0,0
19.9351,105.4959,455.36,0.1498,1.0,0
34.5689,98.911,170.95,0.0614,1.0,0
9.4808,211.2747,412.24,0.0415,1.0,0
37.4012,35.8648,369.28,0.0536,0.0,0
35.1187,104.9074,131.93,0.1713,0.0,0
69.3525,125.208,486.18,0.2239,0.0,0
12.5378,144.2861,415.49,0.115,0.0,0
56.7412,139.8077,410.48,0.1331,1.0,0
37.6706,65.1097,97.58,0.215,0.0,0
8.3965,46.9928,457.63,0.1953,2.0,0
77.4425,90.9519,146.23,0.0793,0.0,0
977.5965,1.2898,165.2245,0.5186,2.0,1
61.0585,154.3723,337.7,0.0735,1.0,0
50.4576,218.1497,528.17,0.0751,0.0,0
31.5289,147.2549,274.07,0.1552,0.0,0
34.7818,114.7561,409.52,0.1641,0.0,0
27.1726,102.2051,375.31,0.1636,1.0,0
53.3062,149.2205,258.44,0.0088,0.0,0
50.7411,133.5771,324.94,0.0102,0.0,0
39.6324,135.3287,466.21,0.1188,0.0,0
63.2493,201.5236,212.92,0.1629,0.0,0
526.4265,1.6375,131.0717,0.2383,2.0,1
50.3358,28.8985,440.45,0.0111,0.0,0
50.446,123.8545,317.01,0.0311,0.0,0
22.5519,189.284,187.11,0.0694,0.0,0
16.3587,103.6347,168.47,0.044,0.0,0
46.0769,170.0202,285.02,0.0174,0.0,0
12.2908,41.0169,442.78,0.0587,0.0,0
59.6527,138.6399,152.63,0.0375,1.0,0
20.0133,72.8266,188.2463,0.5206,1.0,1
10.4618,32.7435,426.05,0.031,0.0,0
38.0491,149.1703,414.63,0.1029,0.0,0
32.0644,42.6641,549.78,0.0403,0.0,0
10.604,57.9151,238.69,0.1089,0.0,0
9.186,147.2218,313.55,0.0465,0.0,0
47.9038,36.8158,326.3,0.1298,2.0,0
27.222,46.8387,387.53,0.1693,0.0,0
46.7594,83.3211,543.27,0.1105,1.0,0
505.7048,2.2079,115.7583,0.463,4.0,1
24.8233,146.4829,560.81,0.0945,1.0,0
43.1578,98.4718,138.61,0.1655,1.0,0
58.8993,187.901,187.77,0.0855,0.0,0
45.8669,129.4879,187.52,0.0905,0.0,0
36.858,180.9565,354.37,0.0203,0.0,0
71.8434,32.4665,241.89,0.03,0.0,0
46.6511,191.0297,196.38,0.1218,1.0,0
61.3632,100.1978,554.7,0.1203,1.0,0
54.927,93.5913,330.79,0.1478,1.0,0
69.6388,106.263,407.12,0.0263,0.0,0
552.7253,1.9005,153.5207,0.3111,4.0,1
53.8789,66.5887,143.17,0.0552,0.0,0
30.2769,87.4312,321.3,0.0524,1.0,0
1.0394,0.2627,3.2997,0.2924,5.0,1
47.0805,115.748,641.43,0.1945,0.0,0
34.5418,48.5936,229.4,0.0332,0.0,0
62.2929,72.5674,643.63,0.2423,0.0,0
51.4666,67.7819,402.98,0.0358,0.0,0
60.1798,188.6397,378.43,0.1378,0.0,0
63.0413,49.7601,194.11,0.0719,0.0,0
1.0759,0.2157,9.4809,0.3043,3.0,1
37.5387,59.7213,357.13,0.0386,0.0,0
25.348,65.763,209.9267,0.8484,1.0,1
67.6299,72.3843,170.46,0.0479,0.0,0
62.0049,47.9173,552.07,0.1225,0.0,0
57.5082,112.1879,562.92,0.0501,0.0,0
28.358,36.0702,408.37,0.1406,0.0,0
20.9041,45.3298,540.4,0.0302,0.0,0
37.7774,124.0465,221.81,0.1398,0.0,0
35.3451,92.4102,428.89,0.0914,1.0,0
19.5606,80.3561,278.83,0.0372,0.0,0
42.7617,53.806,467.29,0.1943,0.0,0
63.1244,134.5921,334.3,0.1114,0.0,0
65.8186,113.6438,630.86,0.0998,0.0,0
47.893,165.9946,536.2,0.0198,0.0,0
55.1185,172.8197,413.28,0.0212,0.0,0
63.8367,85.6059,581.77,0.0563,0.0,0
62.8327,1.5809,151.7522,0.258,5.0,1
25.9941,34.0033,615.57,0.1408,1.0,0
412.902,0.8636,204.0041,0.6742,4.0,1
0.8388,0.4806,8.1614,0.1,3.0,1
41.8202,95.0121,282.23,0.0969,0.0,0
660.804,1.6139,124.0658,0.5095,4.0,1
13.1889,118.3709,273.49,0.062,0.0,0
56.4051,173.1144,199.07,0.0901,0.0,0
37.7027,158.1042,315.41,0.081,0.0,0
10.3719,106.6762,205.03,0.1144,0.0,0
37.5989,128.969,403.52,0.087,0.0,0
24.0026,135.4075,245.39,0.1467,0.0,0
18.3113,173.5643,137.06,0.178,2.0,0
61.2201,86.7678,154.15,0.1122,2.0,0
69.7001,38.0321,420.66,0.0433,1.0,0
28.9906,39.2386,149.8742,0.7199,1.0,1
50.3314,0.6159,325.0966,0.1304,4.0,1
694.6675,0.1298,198.2936,0.5208,3.0,1
66.3404,90.9708,216.97,0.1579,0.0,0
47.4364,43.423,472.98,0.0261,0.0,0
15.0663,100.136,246.06,0.0597,0.0,0
25.6426,88.8782,209.32,0.1899,1.0,0
77.5675,115.2773,383.73,0.0183,1.0,0
61.9472,160.1216,474.2,0.1065,0.0,0
23.3927,96.8165,597.02,0.1564,1.0,0
13.8807,157.9992,416.6,0.2358,0.0,0
32.5011,192.4763,185.83,0.0468,1.0,0
439.0185,2.2914,83.3004,0.1728,4.0,1
54.3149,56.7046,350.52,0.1652,0.0,0
41.042,123.313,566.43,0.0321,1.0,0
16.3558,78.0564,368.09,0.0292,0.0,0
64.3539,133.8208,159.3,0.169,0.0,0
29.2258,74.0902,641.03,0.0512,0.0,0
8.1785,48.4898,162.74,0.1584,1.0,0
32.868,133.2314,311.22,0.1604,0.0,0
80.6253,2.5496,282.1705,0.3027,3.0,1
46.4261,72.3629,426.69,0.0626,0.0,0
36.5732,39.388,368.15,0.2034,0.0,0
24.7932,109.8181,544.71,0.0587,1.0,0
31.2308,85.7766,287.87,0.1584,0.0,0
880.7332,0.9825,94.584,0.3067,3.0,1
19.0357,73.1287,212.81,0.1637,0.0,0
44.8282,114.9154,212.61,0.0828,0.0,0
28.8907,165.0122,413.95,0.1303,2.0,0
16.1902,163.8057,369.75,0.2221,0.0,0
16.315,137.0448,394.52,0.1874,0.0,0
20.5362,98.5183,449.38,0.0757,1.0,0
23.0515,24.8089,414.63,0.123,0.0,0
43.1976,17.007,159.5811,0.5412,1.0,1
56.9487,140.3517,330.25,0.1393,1.0,0
44.6347,89.2942,89.728,0.9912,2.0,1
0.5716,0.1557,7.6969,0.2681,3.0,1
20.8036,216.1067,740.43,0.14,0.0,0
58.4616,51.9675,236.85,0.1617,0.0,0
20.609,139.7646,434.54,0.1592,0.0,0
39.8065,165.041,320.71,0.174,0.0,0
31.9542,52.5838,309.18,0.0927,0.0,0
52.2706,77.7679,509.83,0.1802,0.0,0
44.8831,95.1445,582.32,0.1027,1.0,0
51.1582,130.5798,577.14,0.0264,0.0,0
10.7765,42.4535,144.38,0.0785,0.0,0
48.8969,103.7603,517.05,0.181,1.0,0
31.6742,97.4419,120.67,0.1788,0.0,0
53.5928,168.3289,321.99,0.1968,0.0,0
25.0632,69.4513,261.15,0.4397,1.0,1
29.8994,205.5434,663.81,0.0713,0.0,0
65.2615,54.6154,321.25,0.0954,0.0,0
25.9288,123.0357,165.14,0.1896,0.0,0
64.3905,175.8057,219.12,0.0832,0.0,0
60.3205,102.2534,334.15,0.0675,0.0,0
21.7098,0.6121,228.6359,0.1439,3.0,1
77.6864,120.6856,131.07,0.2347,0.0,0
48.4959,38.3857,177.78,0.1256,0.0,0
17.3719,86.3766,345.04,0.0851,0.0,0
26.5268,79.4222,601.97,0.1931,1.0,0
15.3403,165.6249,124.32,0.1498,0.0,0
0.1551,0.2947,11.6821,0.2195,3.0,1
66.8522,130.7834,438.49,0.0766,0.0,0
44.0777,100.1106,490.31,0.1436,1.0,0
55.0526,110.1604,404.48,0.0444,1.0,0
34.9965,196.0541,553.47,0.0502,0.0,0
0.545,0.3129,8.4826,0.045,5.0,1
12.2866,132.6383,580.82,0.167,1.0,0
0.9794,0.3811,2.8095,0.1294,5.0,1
14.189,29.9807,623.51,0.1719,1.0,0
43.135,22.3623,529.93,0.1694,0.0,0
14.2277,88.6234,184.41,0.0909,0.0,0
47.0252,166.9131,238.35,0.2346,0.0,0
13.7243,20.0908,233.05,0.0605,0.0,0
69.9647,163.2708,494.25,0.1476,1.0,0
65.7157,166.2154,584.07,0.0665,0.0,0
29.8939,36.3736,272.2204,0.7717,2.0,1
